month,borough,county_clean,neighborhood,zip,zori,RegionID,SizeRank,RegionType,StateName,State,City,Metro,CountyName
2024-01-31,Manhattan,New York,Central Harlem,10026,2979.9367468405435,61640,2193,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Central Harlem,10027,3218.4242554827215,61641,262,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Central Harlem,10030,2394.06151729114,61644,3124,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Central Harlem,10037,2586.388036684262,61651,6286,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Central Harlem,10039,2788.8444189512065,61653,4721,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Chelsea and Clinton,10001,4842.411421938058,61615,4444,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Chelsea and Clinton,10011,4973.676912882576,61625,947,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Chelsea and Clinton,10018,4567.490877350118,61632,10508,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Chelsea and Clinton,10019,4039.0901889818847,61633,1339,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Chelsea and Clinton,10036,4101.161118460479,61650,4279,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,East Harlem,10029,2820.6235363555265,61643,122,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,East Harlem,10035,2781.7663573441305,61649,2256,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Gramercy Park and Murray Hill,10010,4445.078240421613,61624,2896,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Gramercy Park and Murray Hill,10016,4338.479278758754,61630,872,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Gramercy Park and Murray Hill,10017,4003.112999691335,61631,6681,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Gramercy Park and Murray Hill,10022,4030.406942332211,61636,2723,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Greenwich Village and Soho,10012,4373.120019384252,61626,5253,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Greenwich Village and Soho,10013,5347.859460078122,61627,3951,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Greenwich Village and Soho,10014,4637.675567442563,61628,3299,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Inwood and Washington Heights,10031,2705.4783705263276,61645,476,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Inwood and Washington Heights,10032,2587.616994302257,61646,388,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Inwood and Washington Heights,10033,2615.7997851076516,61647,442,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Inwood and Washington Heights,10034,2245.019799232301,61648,1524,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Inwood and Washington Heights,10040,2244.5401695964592,61654,1304,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Lower East Side,10002,4136.0315698413315,61616,139,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Lower East Side,10003,4229.5298642283,61617,710,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Lower East Side,10009,4040.829139313808,61623,531,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Lower Manhattan,10004,3742.432308145684,61618,30490,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Lower Manhattan,10005,4012.9741126297713,61619,9718,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Lower Manhattan,10006,4434.247928949418,61620,14713,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Lower Manhattan,10007,7682.284583203722,61621,10357,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Lower Manhattan,10038,4391.43247944282,61652,5069,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Lower Manhattan,10280,4247.118543893257,61771,10844,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Upper East Side,10021,3585.2890208119443,61635,1838,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Upper East Side,10028,3335.117724374079,61642,1377,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Upper East Side,10044,4482.573386963875,61657,8875,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Upper East Side,10065,3907.3860550452982,399545,3936,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Upper East Side,10075,3097.9918700067333,399546,4062,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Upper East Side,10128,3367.064125322259,61703,499,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Upper West Side,10023,4047.439882772421,61637,423,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Upper West Side,10024,3822.1671248467146,61638,369,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,Upper West Side,10025,3704.164650901325,61639,29,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,NA,10069,5258.688480270563,61664,10691,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,NA,10162,NA,61723,19213,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Manhattan,New York,NA,10282,6461.9898693014575,61773,12178,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-01-31,Queens,Queens,Central Queens,11365,2429.0602705837664,62077,1340,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Central Queens,11366,NA,62078,8185,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Central Queens,11367,2492.8354096828725,62079,1721,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Jamaica,11432,2264.756477992309,62118,260,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Jamaica,11434,NA,62120,281,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Jamaica,11435,2101.2471794466464,62121,460,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,North Queens,11354,2508.0172756659667,62066,652,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,North Queens,11355,2314.816487064531,62067,100,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,North Queens,11356,NA,62068,4692,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,North Queens,11357,2563.473220553974,62069,1483,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,North Queens,11358,2340.8673376538295,62070,2156,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,North Queens,11360,2581.2254136736365,62072,6230,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Northeast Queens,11361,2398.8453520606195,62073,3627,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Northeast Queens,11364,2500.6686999527847,62076,2128,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Northwest Queens,11101,4024.2557499570826,62004,2442,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Northwest Queens,11102,2842.163102411771,62005,4044,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Northwest Queens,11103,2671.4969619426574,62006,2551,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Northwest Queens,11104,2561.6343169883003,62007,4674,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Northwest Queens,11105,2581.943194384021,62008,2091,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Northwest Queens,11106,2746.862183369303,62009,2134,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Rockaways,11691,2469.692729732396,62179,157,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Rockaways,11692,NA,62180,5818,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Rockaways,11693,NA,62181,8012,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Southeast Queens,11426,NA,62112,5548,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Southwest Queens,11415,2118.4108810739613,62101,6447,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,Southwest Queens,11418,NA,62104,2216,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,West Central Queens,11374,2657.419175267939,62086,1140,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,West Central Queens,11375,2693.492360673554,62087,143,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,West Central Queens,11379,2644.0700689265295,62090,2055,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,West Central Queens,11385,2976.5975693179635,62093,7,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,West Queens,11368,NA,62080,4,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,West Queens,11369,NA,62081,3485,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,West Queens,11370,NA,62082,5465,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,West Queens,11372,2166.474603028883,62084,255,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,West Queens,11373,2283.985544231318,62085,18,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,West Queens,11377,2500.281544757249,62088,66,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,West Queens,11378,2687.542292839542,62089,2054,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Queens,Queens,NA,11109,4144.427202459874,62010,12258,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County
2024-01-31,Staten Island,Richmond,Mid-Island,10314,2481.403201559406,61790,39,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2024-01-31,Staten Island,Richmond,Port Richmond,10303,NA,61779,4135,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2024-01-31,Staten Island,Richmond,South Shore,10306,2216.103427611555,61782,675,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2024-01-31,Staten Island,Richmond,South Shore,10308,NA,61784,3932,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2024-01-31,Staten Island,Richmond,South Shore,10312,2513.3914490175084,61788,299,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2024-01-31,Staten Island,Richmond,Stapleton and St. George,10301,2291.1112679798325,61777,2080,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2024-01-31,Staten Island,Richmond,Stapleton and St. George,10304,2620.431040797291,61780,1440,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2024-01-31,Staten Island,Richmond,Stapleton and St. George,10305,2354.38466090975,61781,1307,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County
2024-02-29,Bronx,Bronx,Bronx Park and Fordham,10458,1812.7724838870524,61798,63,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Bronx Park and Fordham,10467,2233.031952447314,61807,17,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Bronx Park and Fordham,10468,1948.5878561887332,61808,95,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Central Bronx,10453,NA,61793,84,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Central Bronx,10457,2391.555786800187,61797,107,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Central Bronx,10460,NA,61800,462,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,High Bridge and Morrisania,10451,2917.2636175119337,61791,838,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,High Bridge and Morrisania,10452,2224.1666782595607,61792,112,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,High Bridge and Morrisania,10456,NA,61796,49,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Hunts Point and Mott Haven,10454,2782.312292178746,61794,2018,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Hunts Point and Mott Haven,10455,NA,61795,1733,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Hunts Point and Mott Haven,10459,NA,61799,914,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Kingsbridge and Riverdale,10463,2603.786939704049,61803,183,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Kingsbridge and Riverdale,10463,2603.786939704049,61803,183,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Kingsbridge and Riverdale,10471,NA,61811,5260,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Northeast Bronx,10466,2563.3177333830563,61806,142,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Northeast Bronx,10469,2761.9219551860947,61809,121,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Northeast Bronx,10470,NA,61810,7520,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Southeast Bronx,10461,2307.3768318587618,61801,894,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Southeast Bronx,10462,2302.5748128721484,61802,128,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Southeast Bronx,10465,2384.782379164367,61805,1175,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Southeast Bronx,10472,NA,61812,264,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Bronx,Bronx,Southeast Bronx,10473,NA,61813,502,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County
2024-02-29,Brooklyn,Kings,Borough Park,11204,2333.078462824471,62015,91,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Borough Park,11218,2755.4876865659194,62029,125,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Borough Park,11219,NA,62030,43,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Borough Park,11230,2718.8919676409273,62040,57,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Bushwick and Williamsburg,11206,3509.1720525436795,62017,47,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Bushwick and Williamsburg,11221,3142.0436667200147,62032,48,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Bushwick and Williamsburg,11237,3237.948128544773,62047,1114,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Canarsie and Flatlands,11234,2628.4560536790805,62044,36,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Canarsie and Flatlands,11236,2899.214691368635,62046,16,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Central Brooklyn,11212,2517.7659768413446,62023,127,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Central Brooklyn,11213,2767.456200200537,62024,217,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Central Brooklyn,11216,3092.112548667898,62027,412,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Central Brooklyn,11233,2813.848061401738,62043,81,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Central Brooklyn,11238,3737.173317796231,62048,447,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,East New York and New Lots,11207,2874.015727025447,62018,20,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,East New York and New Lots,11208,2987.130433812551,62019,9,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Flatbush,11203,2790.06979919263,62014,103,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Flatbush,11210,2735.015952027257,62021,247,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Flatbush,11225,3169.305270604787,62036,491,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Flatbush,11226,2741.1126730499723,62037,19,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Greenpoint,11211,4191.711375869391,62022,295,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Greenpoint,11222,4051.474635086192,62033,1881,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Northwest Brooklyn,11201,4244.608175288039,62012,222,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Northwest Brooklyn,11201,4244.608175288039,62012,222,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Northwest Brooklyn,11205,3636.4308450390154,62016,1025,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Northwest Brooklyn,11215,3643.482695139298,62026,172,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Northwest Brooklyn,11217,3986.4704050884247,62028,1595,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Northwest Brooklyn,11231,4249.364244585326,62041,1988,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Southern Brooklyn,11223,2309.34997005684,62034,54,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Southern Brooklyn,11229,2302.6732069952336,62039,76,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Southern Brooklyn,11235,2440.9254791450267,62045,73,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Southwest Brooklyn,11209,2197.881707769084,62020,188,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Southwest Brooklyn,11214,2197.7995060432654,62025,32,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Southwest Brooklyn,11228,2635.300076565549,62038,1161,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Sunset Park,11220,2558.983901641325,62031,40,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,Sunset Park,11232,2912.4504309690637,62042,3880,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Brooklyn,Kings,NA,11249,4789.078654096375,62058,1693,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County
2024-02-29,Manhattan,New York,Central Harlem,10026,3075.4250265064907,61640,2193,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Central Harlem,10027,3257.0564654689965,61641,262,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Central Harlem,10030,2437.100812437677,61644,3124,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Central Harlem,10037,2581.148565398899,61651,6286,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Central Harlem,10039,2816.981847824394,61653,4721,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Chelsea and Clinton,10001,4876.825510698532,61615,4444,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Chelsea and Clinton,10011,5057.875291933322,61625,947,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Chelsea and Clinton,10018,4668.157085948837,61632,10508,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Chelsea and Clinton,10019,4079.27795003906,61633,1339,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Chelsea and Clinton,10036,4106.07018464728,61650,4279,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,East Harlem,10029,2830.1196435956554,61643,122,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,East Harlem,10035,2786.267621183554,61649,2256,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Gramercy Park and Murray Hill,10010,4453.042417910625,61624,2896,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Gramercy Park and Murray Hill,10016,4372.0143907337815,61630,872,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Gramercy Park and Murray Hill,10017,4009.960763851931,61631,6681,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Gramercy Park and Murray Hill,10022,4047.4390016560983,61636,2723,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Greenwich Village and Soho,10012,4407.981467586265,61626,5253,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
2024-02-29,Manhattan,New York,Greenwich Village and Soho,10013,5391.178105597061,61627,3951,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County
